Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-22 10:31:00-05:00,194.60000610351562,194.6300048828125,194.4600067138672,194.52499389648438,177627,0.0,0.0
2023-12-22 10:32:00-05:00,194.52000427246094,194.61000061035156,194.48399353027344,194.6024932861328,107441,0.0,0.0
2023-12-22 10:33:00-05:00,194.60009765625,194.7050018310547,194.60000610351562,194.7050018310547,94289,0.0,0.0
2023-12-22 10:34:00-05:00,194.7100067138672,194.74000549316406,194.69000244140625,194.7050018310547,88479,0.0,0.0
2023-12-22 10:35:00-05:00,194.6999969482422,194.7100067138672,194.58999633789062,194.60499572753906,98661,0.0,0.0
2023-12-22 10:36:00-05:00,194.61000061035156,194.625,194.5050048828125,194.58999633789062,91089,0.0,0.0
2023-12-22 10:37:00-05:00,194.59500122070312,194.6199951171875,194.47999572753906,194.52999877929688,75167,0.0,0.0
2023-12-22 10:38:00-05:00,194.52499389648438,194.52999877929688,194.36000061035156,194.42779541015625,125223,0.0,0.0
2023-12-22 10:39:00-05:00,194.4499969482422,194.5399932861328,194.44500732421875,194.4949951171875,72683,0.0,0.0
2023-12-22 10:40:00-05:00,194.5050048828125,194.60000610351562,194.50010681152344,194.55999755859375,77743,0.0,0.0
2023-12-22 10:41:00-05:00,194.55099487304688,194.56500244140625,194.47000122070312,194.50999450683594,80113,0.0,0.0
2023-12-22 10:42:00-05:00,194.51260375976562,194.57000732421875,194.43280029296875,194.44000244140625,70889,0.0,0.0
2023-12-22 10:43:00-05:00,194.44700622558594,194.5,194.4199981689453,194.4499969482422,73905,0.0,0.0
2023-12-22 10:44:00-05:00,194.44500732421875,194.50999450683594,194.44000244140625,194.47500610351562,50860,0.0,0.0
2023-12-22 10:45:00-05:00,194.47999572753906,194.60000610351562,194.47000122070312,194.55499267578125,86290,0.0,0.0
2023-12-22 10:46:00-05:00,194.55999755859375,194.56500244140625,194.48739624023438,194.5399932861328,86883,0.0,0.0
2023-12-22 10:47:00-05:00,194.5449981689453,194.58999633789062,194.5,194.5800018310547,61402,0.0,0.0
2023-12-22 10:48:00-05:00,194.5850067138672,194.5850067138672,194.52999877929688,194.5850067138672,80266,0.0,0.0
2023-12-22 10:49:00-05:00,194.5850067138672,194.6013946533203,194.52999877929688,194.5699005126953,75740,0.0,0.0
2023-12-22 10:50:00-05:00,194.55999755859375,194.55999755859375,194.5,194.5050048828125,69537,0.0,0.0
2023-12-22 10:51:00-05:00,194.5050048828125,194.54989624023438,194.4801025390625,194.52999877929688,53620,0.0,0.0
2023-12-22 10:52:00-05:00,194.52000427246094,194.54010009765625,194.47000122070312,194.4720001220703,64177,0.0,0.0
2023-12-22 10:53:00-05:00,194.47500610351562,194.48500061035156,194.41000366210938,194.4178009033203,99768,0.0,0.0
2023-12-22 10:54:00-05:00,194.4199981689453,194.47579956054688,194.41000366210938,194.45989990234375,59144,0.0,0.0
2023-12-22 10:55:00-05:00,194.4530029296875,194.47999572753906,194.42909240722656,194.43499755859375,49276,0.0,0.0
2023-12-22 10:56:00-05:00,194.43150329589844,194.4600067138672,194.41099548339844,194.44500732421875,99410,0.0,0.0
2023-12-22 10:57:00-05:00,194.44500732421875,194.45230102539062,194.3300018310547,194.44000244140625,141111,0.0,0.0
2023-12-22 10:58:00-05:00,194.44189453125,194.4600067138672,194.33999633789062,194.33999633789062,46276,0.0,0.0
2023-12-22 10:59:00-05:00,194.34500122070312,194.3800048828125,194.33999633789062,194.3800048828125,35674,0.0,0.0
2023-12-22 11:01:00-05:00,194.2949981689453,194.3300018310547,194.28500366210938,194.3000030517578,326957,0.0,0.0
2023-12-22 11:02:00-05:00,194.30999755859375,194.3800048828125,194.25,194.331298828125,74229,0.0,0.0
2023-12-22 11:03:00-05:00,194.3300018310547,194.3350067138672,194.22000122070312,194.2550048828125,46523,0.0,0.0
2023-12-22 11:04:00-05:00,194.25,194.27999877929688,194.15020751953125,194.15499877929688,70847,0.0,0.0
2023-12-22 11:05:00-05:00,194.16000366210938,194.22000122070312,194.10000610351562,194.11000061035156,104483,0.0,0.0
2023-12-22 11:06:00-05:00,194.11749267578125,194.14700317382812,194.0800018310547,194.11500549316406,65063,0.0,0.0
2023-12-22 11:07:00-05:00,194.11000061035156,194.1199951171875,194.00999450683594,194.05990600585938,164299,0.0,0.0
2023-12-22 11:08:00-05:00,194.05999755859375,194.17120361328125,194.0500030517578,194.0928955078125,101747,0.0,0.0
2023-12-22 11:09:00-05:00,194.09500122070312,194.10000610351562,194.05999755859375,194.07240295410156,64059,0.0,0.0
2023-12-22 11:10:00-05:00,194.0749969482422,194.0850067138672,194.02000427246094,194.0522003173828,70194,0.0,0.0
2023-12-22 11:11:00-05:00,194.05999755859375,194.1199951171875,194.04559326171875,194.10499572753906,62320,0.0,0.0
2023-12-22 11:12:00-05:00,194.10499572753906,194.22500610351562,194.10499572753906,194.21749877929688,107377,0.0,0.0
2023-12-22 11:13:00-05:00,194.22000122070312,194.25999450683594,194.1999969482422,194.21969604492188,77031,0.0,0.0
2023-12-22 11:14:00-05:00,194.22000122070312,194.27999877929688,194.19000244140625,194.25999450683594,63377,0.0,0.0
2023-12-22 11:15:00-05:00,194.2550048828125,194.2550048828125,194.1300048828125,194.1699981689453,52028,0.0,0.0
2023-12-22 11:16:00-05:00,194.1699981689453,194.2100067138672,194.16000366210938,194.17050170898438,60290,0.0,0.0
2023-12-22 11:17:00-05:00,194.1750030517578,194.17999267578125,194.1300048828125,194.1300048828125,41142,0.0,0.0
2023-12-22 11:18:00-05:00,194.125,194.27000427246094,194.11000061035156,194.25,72375,0.0,0.0
2023-12-22 11:19:00-05:00,194.24000549316406,194.25990295410156,194.19000244140625,194.2050018310547,74433,0.0,0.0
2023-12-22 11:20:00-05:00,194.2050018310547,194.218505859375,194.19000244140625,194.19500732421875,26809,0.0,0.0
2023-12-22 11:21:00-05:00,194.1999969482422,194.2550048828125,194.1999969482422,194.2449951171875,54111,0.0,0.0
2023-12-22 11:22:00-05:00,194.25,194.29989624023438,194.2449951171875,194.27099609375,60735,0.0,0.0
2023-12-22 11:23:00-05:00,194.2700958251953,194.2718963623047,194.14999389648438,194.15499877929688,92674,0.0,0.0
2023-12-22 11:24:00-05:00,194.15499877929688,194.17999267578125,194.13209533691406,194.13499450683594,54180,0.0,0.0
2023-12-22 11:25:00-05:00,194.13499450683594,194.13999938964844,194.05499267578125,194.13999938964844,82821,0.0,0.0
2023-12-22 11:26:00-05:00,194.14500427246094,194.15499877929688,194.0749969482422,194.11000061035156,38260,0.0,0.0
2023-12-22 11:27:00-05:00,194.10499572753906,194.17999267578125,194.10499572753906,194.1699981689453,44756,0.0,0.0
2023-12-22 11:28:00-05:00,194.1699981689453,194.210205078125,194.13119506835938,194.18499755859375,50135,0.0,0.0
2023-12-22 11:29:00-05:00,194.1800994873047,194.2100067138672,194.14999389648438,194.1750030517578,37223,0.0,0.0
2023-12-22 11:30:00-05:00,194.1699981689453,194.27999877929688,194.1699981689453,194.25,83596,0.0,0.0
2023-12-22 11:31:00-05:00,194.25,194.33999633789062,194.24000549316406,194.3350067138672,53882,0.0,0.0
2023-12-22 11:32:00-05:00,194.3300018310547,194.35000610351562,194.3000030517578,194.3170928955078,87432,0.0,0.0
2023-12-22 11:33:00-05:00,194.32000732421875,194.35000610351562,194.29490661621094,194.33999633789062,56270,0.0,0.0
2023-12-22 11:34:00-05:00,194.3300018310547,194.3300018310547,194.27000427246094,194.2949981689453,41958,0.0,0.0
2023-12-22 11:35:00-05:00,194.29029846191406,194.3000030517578,194.14999389648438,194.19000244140625,72029,0.0,0.0
2023-12-22 11:36:00-05:00,194.17999267578125,194.24000549316406,194.17999267578125,194.1999969482422,32563,0.0,0.0
2023-12-22 11:37:00-05:00,194.19500732421875,194.2899932861328,194.19500732421875,194.25999450683594,50265,0.0,0.0
2023-12-22 11:38:00-05:00,194.26499938964844,194.30999755859375,194.17999267578125,194.19500732421875,48896,0.0,0.0
2023-12-22 11:39:00-05:00,194.19000244140625,194.27000427246094,194.19000244140625,194.27000427246094,33135,0.0,0.0
2023-12-22 11:40:00-05:00,194.27000427246094,194.27999877929688,194.14999389648438,194.1649932861328,49465,0.0,0.0
2023-12-22 11:41:00-05:00,194.15269470214844,194.2100067138672,194.1199951171875,194.1300048828125,39217,0.0,0.0
2023-12-22 11:42:00-05:00,194.13499450683594,194.22999572753906,194.13250732421875,194.18719482421875,35022,0.0,0.0
2023-12-22 11:43:00-05:00,194.19000244140625,194.25,194.14500427246094,194.1699981689453,26135,0.0,0.0
2023-12-22 11:44:00-05:00,194.17999267578125,194.25,194.17999267578125,194.22500610351562,49615,0.0,0.0
2023-12-22 11:45:00-05:00,194.22999572753906,194.22999572753906,194.13999938964844,194.19000244140625,41895,0.0,0.0
2023-12-22 11:46:00-05:00,194.1999969482422,194.2100067138672,194.15469360351562,194.2100067138672,42053,0.0,0.0
2023-12-22 11:47:00-05:00,194.1999969482422,194.22999572753906,194.19000244140625,194.22000122070312,45359,0.0,0.0
2023-12-22 11:48:00-05:00,194.2100067138672,194.22500610351562,194.14999389648438,194.16000366210938,50460,0.0,0.0
2023-12-22 11:49:00-05:00,194.16000366210938,194.22999572753906,194.13999938964844,194.16000366210938,79033,0.0,0.0
2023-12-22 11:50:00-05:00,194.16000366210938,194.2100067138672,194.13999938964844,194.18060302734375,44660,0.0,0.0
2023-12-22 11:51:00-05:00,194.1875,194.25,194.17999267578125,194.25,43983,0.0,0.0
2023-12-22 11:52:00-05:00,194.24000549316406,194.28500366210938,194.1300048828125,194.14999389648438,79120,0.0,0.0
2023-12-22 11:53:00-05:00,194.15499877929688,194.22999572753906,194.14010620117188,194.22000122070312,54306,0.0,0.0
2023-12-22 11:54:00-05:00,194.22000122070312,194.24000549316406,194.19500732421875,194.21499633789062,18390,0.0,0.0
2023-12-22 11:55:00-05:00,194.22000122070312,194.27000427246094,194.21499633789062,194.27000427246094,78898,0.0,0.0
2023-12-22 11:56:00-05:00,194.26499938964844,194.26499938964844,194.2100067138672,194.2550048828125,49184,0.0,0.0
2023-12-22 11:57:00-05:00,194.2550048828125,194.27000427246094,194.17999267578125,194.22999572753906,42979,0.0,0.0
2023-12-22 11:58:00-05:00,194.22999572753906,194.25999450683594,194.19000244140625,194.1999969482422,37839,0.0,0.0
2023-12-22 11:59:00-05:00,194.1999969482422,194.22000122070312,194.1300048828125,194.1300048828125,42875,0.0,0.0
2023-12-22 12:00:00-05:00,194.139892578125,194.18499755859375,194.13499450683594,194.18499755859375,35883,0.0,0.0
2023-12-22 12:01:00-05:00,194.19000244140625,194.2449951171875,194.16000366210938,194.1999969482422,65270,0.0,0.0
2023-12-22 12:02:00-05:00,194.1999053955078,194.22000122070312,194.19000244140625,194.1999969482422,33932,0.0,0.0
2023-12-22 12:03:00-05:00,194.19000244140625,194.27999877929688,194.19000244140625,194.27999877929688,69558,0.0,0.0
2023-12-22 12:04:00-05:00,194.25999450683594,194.25999450683594,194.22000122070312,194.22999572753906,28490,0.0,0.0
2023-12-22 12:05:00-05:00,194.22999572753906,194.27000427246094,194.22000122070312,194.2449951171875,50026,0.0,0.0
2023-12-22 12:06:00-05:00,194.25,194.32000732421875,194.25,194.29559326171875,83149,0.0,0.0
2023-12-22 12:07:00-05:00,194.297607421875,194.297607421875,194.0399932861328,194.0850067138672,117525,0.0,0.0
2023-12-22 12:08:00-05:00,194.08999633789062,194.20790100097656,194.0850067138672,194.20790100097656,78085,0.0,0.0
2023-12-22 12:09:00-05:00,194.2100067138672,194.22999572753906,194.1300048828125,194.1300048828125,70058,0.0,0.0
2023-12-22 12:10:00-05:00,194.13499450683594,194.1699981689453,194.0800018310547,194.1501007080078,32026,0.0,0.0
2023-12-22 12:11:00-05:00,194.15499877929688,194.17750549316406,194.13499450683594,194.14999389648438,42411,0.0,0.0
2023-12-22 12:12:00-05:00,194.15870666503906,194.22000122070312,194.15499877929688,194.1999969482422,36294,0.0,0.0
2023-12-22 12:13:00-05:00,194.1999969482422,194.22000122070312,194.1199951171875,194.1199951171875,52267,0.0,0.0
2023-12-22 12:14:00-05:00,194.11500549316406,194.13499450683594,194.0399932861328,194.05999755859375,41990,0.0,0.0
2023-12-22 12:15:00-05:00,194.0500030517578,194.13999938964844,194.02999877929688,194.1199951171875,47487,0.0,0.0
2023-12-22 12:16:00-05:00,194.1199951171875,194.12469482421875,194.02000427246094,194.02499389648438,79354,0.0,0.0
2023-12-22 12:17:00-05:00,194.02000427246094,194.0399932861328,194.0,194.02000427246094,91593,0.0,0.0
2023-12-22 12:18:00-05:00,194.02000427246094,194.0500030517578,194.00999450683594,194.0301971435547,38939,0.0,0.0
2023-12-22 12:19:00-05:00,194.0399932861328,194.04269409179688,194.00999450683594,194.02020263671875,36770,0.0,0.0
2023-12-22 12:20:00-05:00,194.02499389648438,194.02499389648438,193.94000244140625,193.9600067138672,145775,0.0,0.0
2023-12-22 12:21:00-05:00,193.9600067138672,193.99000549316406,193.89999389648438,193.9250030517578,74516,0.0,0.0
2023-12-22 12:22:00-05:00,193.9250946044922,193.92999267578125,193.83999633789062,193.86500549316406,89715,0.0,0.0
2023-12-22 12:23:00-05:00,193.86500549316406,193.92999267578125,193.86500549316406,193.91299438476562,93357,0.0,0.0
2023-12-22 12:24:00-05:00,193.9199981689453,193.92999267578125,193.8699951171875,193.875,40185,0.0,0.0
2023-12-22 12:25:00-05:00,193.87820434570312,193.9499969482422,193.85000610351562,193.94000244140625,54913,0.0,0.0
2023-12-22 12:26:00-05:00,193.94000244140625,193.9600067138672,193.91000366210938,193.94500732421875,69585,0.0,0.0
2023-12-22 12:27:00-05:00,193.9499053955078,194.03500366210938,193.94000244140625,193.98500061035156,91400,0.0,0.0
2023-12-22 12:28:00-05:00,193.98989868164062,194.11000061035156,193.97000122070312,194.08999633789062,76610,0.0,0.0
2023-12-22 12:29:00-05:00,194.0850067138672,194.11000061035156,194.0500030517578,194.0500030517578,55645,0.0,0.0
2023-12-22 12:30:00-05:00,194.05999755859375,194.09010314941406,194.01499938964844,194.0399932861328,90758,0.0,0.0
2023-12-22 12:31:00-05:00,194.0399932861328,194.0500030517578,193.99000549316406,193.9949951171875,43086,0.0,0.0
2023-12-22 12:32:00-05:00,193.9949951171875,194.00999450683594,193.9499969482422,193.97999572753906,69103,0.0,0.0
2023-12-22 12:33:00-05:00,193.97999572753906,194.08999633789062,193.97999572753906,194.0399932861328,54835,0.0,0.0
2023-12-22 12:34:00-05:00,194.04139709472656,194.1199951171875,194.0399932861328,194.1103057861328,61062,0.0,0.0
2023-12-22 12:35:00-05:00,194.11000061035156,194.1136016845703,194.0720977783203,194.0800018310547,30376,0.0,0.0
2023-12-22 12:36:00-05:00,194.072998046875,194.14500427246094,194.072998046875,194.13499450683594,94881,0.0,0.0
2023-12-22 12:37:00-05:00,194.13999938964844,194.15989685058594,194.06500244140625,194.0800018310547,80527,0.0,0.0
2023-12-22 12:38:00-05:00,194.08999633789062,194.1300048828125,194.08999633789062,194.10000610351562,20607,0.0,0.0
2023-12-22 12:39:00-05:00,194.08999633789062,194.16000366210938,194.0850067138672,194.14999389648438,38806,0.0,0.0
2023-12-22 12:40:00-05:00,194.15499877929688,194.19000244140625,194.13999938964844,194.177001953125,52991,0.0,0.0
2023-12-22 12:41:00-05:00,194.17999267578125,194.2100067138672,194.1699981689453,194.18499755859375,38267,0.0,0.0
2023-12-22 12:42:00-05:00,194.18499755859375,194.22500610351562,194.17999267578125,194.20230102539062,64432,0.0,0.0
2023-12-22 12:43:00-05:00,194.2050018310547,194.22999572753906,194.16000366210938,194.19009399414062,67052,0.0,0.0
2023-12-22 12:44:00-05:00,194.19500732421875,194.22999572753906,194.1750030517578,194.2050018310547,69830,0.0,0.0
2023-12-22 12:45:00-05:00,194.2050018310547,194.22999572753906,194.1999969482422,194.2183074951172,43714,0.0,0.0
2023-12-22 12:46:00-05:00,194.2100067138672,194.27000427246094,194.2100067138672,194.25999450683594,42949,0.0,0.0
2023-12-22 12:47:00-05:00,194.2550048828125,194.25999450683594,194.1999969482422,194.23680114746094,42384,0.0,0.0
2023-12-22 12:48:00-05:00,194.235107421875,194.25999450683594,194.22999572753906,194.25999450683594,32731,0.0,0.0
2023-12-22 12:49:00-05:00,194.2550048828125,194.27000427246094,194.19000244140625,194.19500732421875,53086,0.0,0.0
2023-12-22 12:50:00-05:00,194.1999969482422,194.2100067138672,194.1199951171875,194.1614990234375,55902,0.0,0.0
2023-12-22 12:51:00-05:00,194.1699981689453,194.22000122070312,194.1699981689453,194.20660400390625,43711,0.0,0.0
2023-12-22 12:52:00-05:00,194.1999969482422,194.22000122070312,194.17300415039062,194.20889282226562,55790,0.0,0.0
2023-12-22 12:53:00-05:00,194.2100067138672,194.2100067138672,194.16000366210938,194.17999267578125,38781,0.0,0.0
2023-12-22 12:54:00-05:00,194.17999267578125,194.2071990966797,194.164794921875,194.19500732421875,35722,0.0,0.0
2023-12-22 12:55:00-05:00,194.19000244140625,194.1999969482422,194.16969299316406,194.1699981689453,39134,0.0,0.0
2023-12-22 12:56:00-05:00,194.1750030517578,194.1750030517578,194.125,194.14999389648438,40030,0.0,0.0
2023-12-22 12:57:00-05:00,194.14500427246094,194.2100067138672,194.14500427246094,194.20559692382812,36813,0.0,0.0
2023-12-22 12:58:00-05:00,194.2100067138672,194.2100067138672,194.1999969482422,194.1999969482422,26547,0.0,0.0
2023-12-22 12:59:00-05:00,194.1999969482422,194.2570037841797,194.1999969482422,194.25,52334,0.0,0.0
2023-12-22 13:00:00-05:00,194.25900268554688,194.27000427246094,194.24000549316406,194.25,55369,0.0,0.0
2023-12-22 13:01:00-05:00,194.24000549316406,194.24000549316406,194.16000366210938,194.18499755859375,63296,0.0,0.0
2023-12-22 13:02:00-05:00,194.18829345703125,194.25,194.18829345703125,194.2449951171875,40411,0.0,0.0
2023-12-22 13:03:00-05:00,194.25,194.25999450683594,194.22000122070312,194.22999572753906,55141,0.0,0.0
2023-12-22 13:04:00-05:00,194.22500610351562,194.25999450683594,194.22500610351562,194.24000549316406,28225,0.0,0.0
2023-12-22 13:05:00-05:00,194.22999572753906,194.27999877929688,194.22999572753906,194.25010681152344,41587,0.0,0.0
2023-12-22 13:06:00-05:00,194.2584991455078,194.2899932861328,194.24000549316406,194.2899932861328,40337,0.0,0.0
2023-12-22 13:07:00-05:00,194.28500366210938,194.3614044189453,194.2821044921875,194.34500122070312,83296,0.0,0.0
2023-12-22 13:08:00-05:00,194.33999633789062,194.3699951171875,194.3300018310547,194.36500549316406,55087,0.0,0.0
2023-12-22 13:09:00-05:00,194.360107421875,194.3800048828125,194.3300018310547,194.3415069580078,56112,0.0,0.0
2023-12-22 13:10:00-05:00,194.33999633789062,194.36000061035156,194.32000732421875,194.34300231933594,19610,0.0,0.0
2023-12-22 13:11:00-05:00,194.34500122070312,194.3699951171875,194.3350067138672,194.34500122070312,38334,0.0,0.0
2023-12-22 13:12:00-05:00,194.34759521484375,194.3699951171875,194.33999633789062,194.36500549316406,34031,0.0,0.0
2023-12-22 13:13:00-05:00,194.360107421875,194.42999267578125,194.36000061035156,194.4199981689453,60396,0.0,0.0
2023-12-22 13:14:00-05:00,194.42999267578125,194.4600067138672,194.4199981689453,194.43739318847656,52175,0.0,0.0
2023-12-22 13:15:00-05:00,194.43539428710938,194.44000244140625,194.41000366210938,194.42999267578125,54939,0.0,0.0
2023-12-22 13:16:00-05:00,194.4250030517578,194.44500732421875,194.41000366210938,194.41009521484375,49022,0.0,0.0
2023-12-22 13:17:00-05:00,194.41690063476562,194.4199981689453,194.3350067138672,194.3350067138672,65940,0.0,0.0
2023-12-22 13:18:00-05:00,194.3249969482422,194.35000610351562,194.30999755859375,194.3354949951172,37814,0.0,0.0
2023-12-22 13:19:00-05:00,194.3314971923828,194.33999633789062,194.3000030517578,194.30499267578125,36526,0.0,0.0
2023-12-22 13:20:00-05:00,194.30999755859375,194.33999633789062,194.30299377441406,194.33770751953125,41704,0.0,0.0
2023-12-22 13:21:00-05:00,194.3350067138672,194.33999633789062,194.25999450683594,194.26499938964844,57516,0.0,0.0
2023-12-22 13:22:00-05:00,194.27000427246094,194.30999755859375,194.25999450683594,194.27369689941406,70204,0.0,0.0
2023-12-22 13:23:00-05:00,194.27999877929688,194.27999877929688,194.22000122070312,194.24949645996094,51807,0.0,0.0
2023-12-22 13:24:00-05:00,194.25,194.25,194.17999267578125,194.1800994873047,37591,0.0,0.0
2023-12-22 13:25:00-05:00,194.181396484375,194.1855010986328,194.15499877929688,194.16000366210938,39757,0.0,0.0
2023-12-22 13:26:00-05:00,194.15499877929688,194.1999969482422,194.14500427246094,194.14999389648438,53495,0.0,0.0
2023-12-22 13:27:00-05:00,194.16000366210938,194.17999267578125,194.1300048828125,194.13499450683594,53017,0.0,0.0
2023-12-22 13:28:00-05:00,194.13009643554688,194.14999389648438,194.10000610351562,194.125,87262,0.0,0.0
2023-12-22 13:29:00-05:00,194.125,194.13999938964844,194.10499572753906,194.1300048828125,44109,0.0,0.0
2023-12-22 13:30:00-05:00,194.125,194.1999969482422,194.125,194.18499755859375,56682,0.0,0.0
2023-12-22 13:31:00-05:00,194.18789672851562,194.25,194.1804962158203,194.1999969482422,61996,0.0,0.0
2023-12-22 13:32:00-05:00,194.20150756835938,194.21499633789062,194.16000366210938,194.1999969482422,41803,0.0,0.0
2023-12-22 13:33:00-05:00,194.1999969482422,194.24000549316406,194.17999267578125,194.24000549316406,19452,0.0,0.0
2023-12-22 13:34:00-05:00,194.22999572753906,194.25,194.19500732421875,194.22569274902344,50975,0.0,0.0
2023-12-22 13:35:00-05:00,194.22999572753906,194.2899932861328,194.22000122070312,194.27000427246094,73273,0.0,0.0
2023-12-22 13:36:00-05:00,194.26499938964844,194.2949981689453,194.2301025390625,194.2301025390625,26813,0.0,0.0
2023-12-22 13:37:00-05:00,194.24000549316406,194.24000549316406,194.19000244140625,194.19500732421875,29055,0.0,0.0
2023-12-22 13:38:00-05:00,194.19500732421875,194.1999969482422,194.16000366210938,194.19000244140625,25704,0.0,0.0
2023-12-22 13:39:00-05:00,194.1999969482422,194.22999572753906,194.1300048828125,194.1676025390625,64418,0.0,0.0
2023-12-22 13:40:00-05:00,194.1649932861328,194.18150329589844,194.1300048828125,194.1300048828125,29271,0.0,0.0
2023-12-22 13:41:00-05:00,194.125,194.14500427246094,194.11990356445312,194.1300048828125,22224,0.0,0.0
2023-12-22 13:42:00-05:00,194.13009643554688,194.13009643554688,194.0200958251953,194.04910278320312,76159,0.0,0.0
2023-12-22 13:43:00-05:00,194.0449981689453,194.11500549316406,194.0399932861328,194.11309814453125,31405,0.0,0.0
2023-12-22 13:44:00-05:00,194.11000061035156,194.15499877929688,194.10000610351562,194.1199951171875,49482,0.0,0.0
2023-12-22 13:45:00-05:00,194.1199951171875,194.13499450683594,194.07000732421875,194.13009643554688,38400,0.0,0.0
2023-12-22 13:46:00-05:00,194.13499450683594,194.1750030517578,194.1300048828125,194.15499877929688,55285,0.0,0.0
2023-12-22 13:47:00-05:00,194.16000366210938,194.1999969482422,194.15499877929688,194.17019653320312,26719,0.0,0.0
2023-12-22 13:48:00-05:00,194.1699981689453,194.18899536132812,194.14999389648438,194.17080688476562,44699,0.0,0.0
2023-12-22 13:49:00-05:00,194.17100524902344,194.19000244140625,194.13999938964844,194.16000366210938,27448,0.0,0.0
2023-12-22 13:50:00-05:00,194.15499877929688,194.1999969482422,194.15499877929688,194.16000366210938,37825,0.0,0.0
2023-12-22 13:51:00-05:00,194.14999389648438,194.1699981689453,194.0500030517578,194.09500122070312,99025,0.0,0.0
2023-12-22 13:52:00-05:00,194.09500122070312,194.09500122070312,194.06500244140625,194.0865936279297,30211,0.0,0.0
2023-12-22 13:53:00-05:00,194.0800018310547,194.08729553222656,194.0500030517578,194.05499267578125,32456,0.0,0.0
2023-12-22 13:54:00-05:00,194.0500030517578,194.05999755859375,193.97999572753906,193.9949951171875,68526,0.0,0.0
2023-12-22 13:55:00-05:00,193.9949951171875,194.02999877929688,193.98500061035156,194.01499938964844,45711,0.0,0.0
2023-12-22 13:56:00-05:00,194.01499938964844,194.05999755859375,194.01499938964844,194.0449981689453,32766,0.0,0.0
2023-12-22 13:57:00-05:00,194.0399932861328,194.05499267578125,194.00999450683594,194.03500366210938,33193,0.0,0.0
2023-12-22 13:58:00-05:00,194.03500366210938,194.0800018310547,194.02499389648438,194.02499389648438,28799,0.0,0.0
2023-12-22 13:59:00-05:00,194.02029418945312,194.02999877929688,193.99000549316406,194.0,31499,0.0,0.0
2023-12-22 14:00:00-05:00,194.00999450683594,194.00999450683594,193.9199981689453,193.95989990234375,46903,0.0,0.0
2023-12-22 14:01:00-05:00,193.95010375976562,194.02000427246094,193.95010375976562,194.0050048828125,27281,0.0,0.0
2023-12-22 14:02:00-05:00,194.0,194.0,193.89999389648438,193.90989685058594,33157,0.0,0.0
