,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,
2019-01-18,37.62938690185547,54.91299819946289,102.2811050415039,39.20500183105469,54.91299819946289,107.70999908447266,39.470001220703125,55.417598724365234,107.9000015258789,38.994998931884766,54.54499816894531,105.91000366210938,39.375,55.0,107.45999908447266,135004000,39112000,37427600
2019-01-22,36.784751892089844,53.5260009765625,100.3534164428711,38.32500076293945,53.5260009765625,105.68000030517578,39.182498931884766,54.57550048828125,107.0999984741211,38.154998779296875,53.173500061035156,104.86000061035156,39.102500915527344,54.400001525878906,106.75,121576000,32270000,32371300
2019-01-23,36.93352508544922,53.778499603271484,101.33149719238281,38.47999954223633,53.778499603271484,106.70999908447266,38.78499984741211,54.246498107910156,107.04000091552734,37.92499923706055,52.98749923706055,105.33999633789062,38.537498474121094,53.86750030517578,106.12000274658203,92522400,19340000,25874300
2019-01-24,36.640769958496094,53.69499969482422,100.84722900390625,38.17499923706055,53.69499969482422,106.19999694824219,38.619998931884766,53.973751068115234,107.0,37.935001373291016,53.03499984741211,105.33999633789062,38.52750015258789,53.82400131225586,106.86000061035156,101766000,27226000,23164800
2019-01-25,37.854942321777344,54.54949951171875,101.76832580566406,39.439998626708984,54.54949951171875,107.16999816894531,39.532501220703125,54.70000076293945,107.87999725341797,38.58000183105469,54.090999603271484,106.19999694824219,38.869998931884766,54.25,107.23999786376953,134142000,22382000,31225600
2019-01-28,37.50461196899414,53.50400161743164,99.78365325927734,39.07500076293945,53.50400161743164,105.08000183105469,39.08250045776367,54.150001525878906,106.4800033569336,38.415000915527344,53.189998626708984,104.66000366210938,38.9474983215332,54.00550079345703,106.26000213623047,104768400,25686000,29476700
2019-01-29,37.11589431762695,53.03099822998047,97.75152587890625,38.66999816894531,53.03099822998047,102.94000244140625,39.532501220703125,53.75749969482422,104.97000122070312,38.52750015258789,52.793251037597656,102.16999816894531,39.0625,53.63399887084961,104.87999725341797,166348800,20436000,31490500
2019-01-30,39.65218734741211,54.452999114990234,101.01813507080078,41.3125,54.452999114990234,106.37999725341797,41.537498474121094,54.54999923706055,106.37999725341797,40.057498931884766,53.342498779296875,104.33000183105469,40.8125,53.42150115966797,104.62000274658203,244439200,25596000,49471900
2019-01-31,39.93772888183594,55.81850051879883,99.16643524169922,41.61000061035156,55.81850051879883,104.43000030517578,42.25,55.86650085449219,105.22000122070312,41.13999938964844,54.77050018310547,103.18000030517578,41.52750015258789,55.150001525878906,103.80000305175781,162958400,30766000,55636400
2019-02-01,39.95692443847656,55.537498474121094,97.59957122802734,41.630001068115234,55.537498474121094,102.77999877929688,42.244998931884766,56.25,104.0999984741211,41.48249816894531,55.24449920654297,102.3499984741211,41.7400016784668,55.619998931884766,103.77999877929688,130672400,29244000,35535700
2019-02-04,41.09190368652344,56.63999938964844,100.41040802001953,42.8125,56.63999938964844,105.73999786376953,42.915000915527344,56.63999938964844,105.80000305175781,41.81999969482422,55.45100021362305,102.7699966430664,41.852500915527344,55.632999420166016,102.87000274658203,125982000,51530000,31315100
2019-02-05,41.79495620727539,57.29949951171875,101.81581115722656,43.54499816894531,57.29949951171875,107.22000122070312,43.77000045776367,57.342498779296875,107.2699966430664,43.087501525878906,55.86240005493164,105.95999908447266,43.21500015258789,56.242000579833984,106.05999755859375,144406400,71044000,27325400
2019-02-06,41.80936813354492,55.76150131225586,100.68577575683594,43.560001373291016,55.76150131225586,106.02999877929688,43.89250183105469,57.349998474121094,107.0,43.212501525878906,55.63850021362305,105.52999877929688,43.662498474121094,56.97850036621094,107.0,112958400,42112000,20609800
2019-02-07,41.01752471923828,54.93550109863281,99.96409606933594,42.73500061035156,54.93550109863281,105.2699966430664,43.48500061035156,55.242000579833984,105.58999633789062,42.584999084472656,54.29999923706055,104.29000091552734,43.099998474121094,55.20800018310547,105.19000244140625,126966800,40896000,29760700
2019-02-08,41.06572723388672,54.75299835205078,100.34394073486328,42.602500915527344,54.75299835205078,105.66999816894531,42.665000915527344,54.945499420166016,105.77999877929688,42.10499954223633,54.32749938964844,104.26000213623047,42.247501373291016,54.349998474121094,104.38999938964844,95280000,21516000,21461100
2019-02-11,40.829551696777344,54.7504997253418,99.94511413574219,42.35749816894531,54.7504997253418,105.25,42.8025016784668,55.29724884033203,106.58000183105469,42.3125,54.643001556396484,104.97000122070312,42.76250076293945,54.84749984741211,106.19999694824219,83973600,21304000,18914100
2019-02-12,41.18138122558594,56.06850051879883,101.50244140625,42.72249984741211,56.06850051879883,106.88999938964844,42.75,56.26475143432617,107.13999938964844,42.42499923706055,55.29249954223633,105.4800033569336,42.525001525878906,55.34000015258789,106.13999938964844,89134000,32182000,25056600
2019-02-13,41.010276794433594,56.007999420166016,101.42646026611328,42.54499816894531,56.007999420166016,106.80999755859375,43.119998931884766,56.73649978637695,107.77999877929688,42.47999954223633,55.92499923706055,106.70999908447266,42.84749984741211,56.2495002746582,107.5,89960800,20996000,18394900
2019-02-14,41.15970230102539,56.083499908447266,101.51194763183594,42.70000076293945,56.083499908447266,106.9000015258789,42.814998626708984,56.4114990234375,107.29000091552734,42.345001220703125,55.52225112915039,105.66000366210938,42.4275016784668,55.90250015258789,106.30999755859375,87342800,18952000,21784700
2019-02-15,41.06813049316406,55.682498931884766,102.76539611816406,42.60499954223633,55.682498931884766,108.22000122070312,42.92499923706055,56.583499908447266,108.30000305175781,42.4375,55.532501220703125,107.36000061035156,42.8125,56.50400161743164,107.91000366210938,98507200,28996000,26606900
2019-02-19,41.19102478027344,55.928001403808594,102.71792602539062,42.73249816894531,55.928001403808594,108.16999816894531,42.86000061035156,56.09450149536133,108.66000366210938,42.372501373291016,55.5,107.77999877929688,42.4275016784668,55.5,107.79000091552734,75891200,20928000,18038500
2019-02-20,41.45609664916992,55.689998626708984,102.18388366699219,43.00749969482422,55.689998626708984,107.1500015258789,43.33000183105469,56.170501708984375,107.94000244140625,42.747501373291016,55.263999938964844,106.29000091552734,42.79750061035156,55.9995002746582,107.86000061035156,104457600,21756000,21607700
2019-02-21,41.22235107421875,54.8484992980957,104.33914184570312,42.76499938964844,54.8484992980957,109.41000366210938,43.092498779296875,55.59700012207031,109.4800033569336,42.57500076293945,54.625999450683594,106.87000274658203,42.95000076293945,55.54199981689453,106.9000015258789,68998800,28302000,29063200
2019-02-22,41.68262481689453,55.51850128173828,105.82683563232422,43.24250030517578,55.51850128173828,110.97000122070312,43.25,55.5620002746582,111.19999694824219,42.845001220703125,54.779998779296875,109.81999969482422,42.89500045776367,55.04499816894531,110.05000305175781,75652800,20990000,27763200
2019-02-25,41.98626708984375,55.470001220703125,106.41809844970703,43.557498931884766,55.470001220703125,111.58999633789062,43.967498779296875,55.926998138427734,112.18000030517578,43.48749923706055,55.36349868774414,111.26000213623047,43.540000915527344,55.79999923706055,111.76000213623047,87493600,28262000,23750600
2019-02-26,42.01035690307617,55.756500244140625,107.15238952636719,43.58250045776367,55.756500244140625,112.36000061035156,43.82500076293945,55.97549819946289,113.23999786376953,43.29249954223633,54.99599838256836,111.16999816894531,43.4275016784668,55.287498474121094,111.26000213623047,68280800,29426000,21536700
2019-02-27,42.14048767089844,55.8025016784668,106.97120666503906,43.717498779296875,55.8025016784668,112.16999816894531,43.75,55.89899826049805,112.36000061035156,43.182498931884766,55.04999923706055,110.87999725341797,43.3025016784668,55.34749984741211,111.69000244140625,111341600,19368000,21487100
2019-02-28,41.72599411010742,55.99599838256836,106.83769989013672,43.287498474121094,55.99599838256836,112.02999877929688,43.727500915527344,56.38249969482422,112.87999725341797,43.22999954223633,55.550498962402344,111.7300033569336,43.58000183105469,55.564998626708984,112.04000091552734,112861600,30850000,29083900
2019-03-01,42.16458511352539,57.04949951171875,107.31451416015625,43.74250030517578,57.04949951171875,112.52999877929688,43.787498474121094,57.14849853515625,113.0199966430664,43.22249984741211,56.23749923706055,111.66999816894531,43.56999969482422,56.244998931884766,112.88999938964844,103544800,29006000,23501200
2019-03-04,42.376651763916016,57.38999938964844,107.05703735351562,43.962501525878906,57.38999938964844,112.26000213623047,44.4375,57.91400146484375,113.25,43.49250030517578,56.53450012207031,110.80000305175781,43.92250061035156,57.3494987487793,113.0199966430664,109744800,28920000,26608000
2019-03-05,42.29953384399414,58.10150146484375,106.52299499511719,43.88249969482422,58.10150146484375,111.69999694824219,44.0,58.480499267578125,112.38999938964844,43.6349983215332,57.309749603271484,111.2300033569336,43.98500061035156,57.50299835205078,112.25,78949600,28864000,19538300
2019-03-06,42.056148529052734,57.893001556396484,106.57067108154297,43.630001068115234,57.893001556396484,111.75,43.872501373291016,58.378299713134766,112.66000366210938,43.48500061035156,57.77450180053711,111.43000030517578,43.66749954223633,58.1245002746582,111.87000274658203,83241600,21986000,17687000
2019-03-07,41.569366455078125,57.165000915527344,105.27369689941406,43.125,57.165000915527344,110.38999938964844,43.61000061035156,57.83774948120117,111.55000305175781,43.005001068115234,56.74549865722656,109.87000274658203,43.467498779296875,57.7859992980957,111.4000015258789,99185600,23332000,25339000
2019-03-08,41.668174743652344,57.11600112915039,105.38813018798828,43.227500915527344,57.11600112915039,110.51000213623047,43.26750183105469,57.354000091552734,110.70999908447266,42.375,56.165000915527344,108.80000305175781,42.58000183105469,56.33649826049805,109.16000366210938,95997600,24248000,22818400
2019-03-11,43.11164474487305,58.78799819946289,107.60061645507812,44.724998474121094,58.78799819946289,112.83000183105469,44.779998779296875,58.80950164794922,112.94999694824219,43.837501525878906,57.22249984741211,110.9800033569336,43.872501373291016,57.22249984741211,110.98999786376953,128044000,34384000,26491600
2019-03-12,43.59601593017578,59.65999984741211,108.3540267944336,45.227500915527344,59.65999984741211,113.62000274658203,45.66749954223633,60.0,113.98999786376953,44.842498779296875,58.91299819946289,112.6500015258789,45.0,58.91299819946289,112.81999969482422,129870400,40262000,26132700
2019-03-13,43.78881072998047,59.66600036621094,109.19322204589844,45.4275016784668,59.66600036621094,114.5,45.82500076293945,60.04650115966797,115.0,45.22999954223633,59.59700012207031,113.77999877929688,45.5625,60.032249450683594,114.12999725341797,124130000,28718000,35513800
2019-03-14,44.27558898925781,59.27750015258789,109.279052734375,45.932498931884766,59.27750015258789,114.58999633789062,46.025001525878906,59.89400100708008,115.19999694824219,45.63999938964844,59.2239990234375,114.33000183105469,45.974998474121094,59.72549819946289,114.54000091552734,94318000,23456000,30763400
2019-03-15,44.85154724121094,59.222999572753906,110.5378646850586,46.529998779296875,59.222999572753906,115.91000366210938,46.83250045776367,59.82849884033203,117.25,45.935001373291016,59.13050079345703,114.58999633789062,46.212501525878906,59.66899871826172,115.33999633789062,156171600,49236000,54681100
2019-03-18,45.30940628051758,59.2130012512207,112.12091827392578,47.005001068115234,59.2130012512207,117.56999969482422,47.09749984741211,59.5,117.61000061035156,46.4474983215332,58.87105178833008,116.05000305175781,46.45000076293945,59.165000915527344,116.16999816894531,104879200,25852000,31207600
2019-03-19,44.95033264160156,59.942501068115234,112.19723510742188,46.63249969482422,59.942501068115234,117.6500015258789,47.247501373291016,60.0,118.44000244140625,46.47999954223633,59.29349899291992,116.98999786376953,47.087501525878906,59.44049835205078,118.08999633789062,126585600,30414000,37588700
2019-03-20,45.343135833740234,61.19850158691406,112.0732421875,47.040000915527344,61.19850158691406,117.5199966430664,47.372501373291016,61.356998443603516,118.75,46.182498931884766,59.80849838256836,116.70999908447266,46.557498931884766,59.86750030517578,117.38999938964844,124140800,44548000,28113300
2019-03-21,47.01313781738281,61.57699966430664,114.64810180664062,48.772499084472656,61.57699966430664,120.22000122070312,49.08250045776367,61.589500427246094,120.81999969482422,47.45249938964844,60.657501220703125,117.08999633789062,47.505001068115234,60.79999923706055,117.13999938964844,204136800,24080000,29854400
2019-03-22,46.03958511352539,60.275001525878906,111.62505340576172,47.76250076293945,60.275001525878906,117.05000305175781,49.42250061035156,61.5,119.58999633789062,47.69499969482422,60.14125061035156,117.04000091552734,48.834999084472656,61.316001892089844,119.5,169630800,34284000,33624500
2019-03-25,45.48291015625,59.650001525878906,112.20677947998047,47.185001373291016,59.650001525878906,117.66000366210938,47.994998931884766,60.31990051269531,118.01000213623047,46.650001525878906,59.35200119018555,116.31999969482422,47.877498626708984,59.846500396728516,116.55999755859375,175381200,29936000,27067100
2019-03-26,45.01299285888672,59.23099899291992,112.44519805908203,46.6974983215332,59.23099899291992,117.91000366210938,48.220001220703125,60.14149856567383,118.70999908447266,46.14500045776367,58.83599853515625,116.8499984741211,47.915000915527344,59.92649841308594,118.62000274658203,199202000,38024000,26097700
2019-03-27,45.417842864990234,58.6510009765625,111.35802459716797,47.11750030517578,58.6510009765625,116.7699966430664,47.439998626708984,59.37794876098633,118.20999908447266,46.63750076293945,57.96849822998047,115.5199966430664,47.1875,59.275001525878906,117.87999725341797,119393600,28004000,22733400
2019-03-28,45.47809600830078,58.42449951171875,111.51060485839844,47.18000030517578,58.42449951171875,116.93000030517578,47.38999938964844,58.578250885009766,117.58000183105469,46.88249969482422,57.97154998779297,116.12999725341797,47.23749923706055,58.57699966430664,117.44000244140625,83121600,19234000,18334800
2019-03-29,45.774497985839844,58.66550064086914,112.47379302978516,47.48749923706055,58.66550064086914,117.94000244140625,47.52000045776367,58.949501037597656,118.31999969482422,47.1349983215332,58.14400100708008,116.95999908447266,47.45750045776367,58.744998931884766,118.06999969482422,94256000,25398000,25399800
2019-04-01,46.085365295410156,59.721500396728516,113.50373077392578,47.810001373291016,59.721500396728516,119.0199966430664,47.91999816894531,59.83300018310547,119.11000061035156,47.095001220703125,59.099998474121094,118.0999984741211,47.90999984741211,59.20500183105469,118.94999694824219,111448000,25050000,22789100
2019-04-02,46.75529861450195,60.02450180053711,113.66584777832031,48.505001068115234,60.02450180053711,119.19000244140625,48.6150016784668,60.067501068115234,119.4800033569336,47.76250076293945,59.285499572753906,118.5199966430664,47.772499084472656,59.76599884033203,119.05999755859375,91062800,16558000,18142300
2019-04-03,47.0758056640625,60.29600143432617,114.40969848632812,48.837501525878906,60.29600143432617,119.97000122070312,49.125,60.814998626708984,120.43000030517578,48.287498474121094,60.025001525878906,119.1500015258789,48.3125,60.374000549316406,119.86000061035156,93087200,20286000,22860700
2019-04-04,47.15773391723633,60.75,113.8279800415039,48.92250061035156,60.75,119.36000061035156,49.092498779296875,60.78350067138672,120.2300033569336,48.28499984741211,60.20650100708008,118.37999725341797,48.6974983215332,60.297000885009766,120.0999984741211,76457200,19000000,20112800
2019-04-05,47.473426818847656,60.35749816894531,114.33341217041016,49.25,60.35749816894531,119.88999938964844,49.275001525878906,60.81100082397461,120.2300033569336,48.98249816894531,60.25149917602539,119.37000274658203,49.11249923706055,60.7495002746582,119.38999938964844,74106400,18144000,15826200
2019-04-08,48.2204704284668,60.19200134277344,114.37154388427734,50.025001525878906,60.19200134277344,119.93000030517578,50.057498931884766,60.43450164794922,120.0199966430664,49.084999084472656,59.99300003051758,118.63999938964844,49.10499954223633,60.394500732421875,119.80999755859375,103526800,17204000,15116200
2019-04-09,48.07587814331055,59.86249923706055,113.75169372558594,49.875,59.86249923706055,119.27999877929688,50.712501525878906,60.114498138427734,119.54000091552734,49.807498931884766,59.65399932861328,118.58000183105469,50.08000183105469,59.79999923706055,118.62999725341797,143072800,17528000,17612000
2019-04-10,48.34577941894531,60.108001708984375,114.61951446533203,50.154998779296875,60.108001708984375,120.19000244140625,50.185001373291016,60.18925094604492,120.3499984741211,49.54499816894531,59.82175064086914,119.54000091552734,49.66999816894531,60.034000396728516,119.76000213623047,86781200,14492000,16477200
2019-04-11,47.943328857421875,60.23099899291992,114.7530288696289,49.73749923706055,60.23099899291992,120.33000183105469,50.25,60.39799880981445,120.8499984741211,49.61000061035156,60.006500244140625,119.91999816894531,50.212501525878906,60.198001861572266,120.54000091552734,83603200,14204000,14209100
2019-04-12,47.9240608215332,60.89350128173828,115.34427642822266,49.717498779296875,60.89350128173828,120.94999694824219,50.03499984741211,60.91749954223633,120.9800033569336,49.0525016784668,60.40549850463867,120.37000274658203,49.79999923706055,60.5,120.63999938964844,111042800,18668000,19745100
2019-04-15,48.01081466674805,61.05500030517578,115.43964385986328,49.807498931884766,61.05500030517578,121.05000305175781,49.962501525878906,61.209999084472656,121.58000183105469,49.502498626708984,60.455501556396484,120.56999969482422,49.64500045776367,60.900001525878906,120.94000244140625,70146400,23748000,15792600
2019-04-16,48.01563262939453,61.35649871826172,115.1726303100586,49.8125,61.35649871826172,120.7699966430664,50.342498779296875,61.54100036621094,121.6500015258789,49.63999938964844,61.00600051879883,120.0999984741211,49.8650016784668,61.25,121.63999938964844,102785600,17126000,14071800
2019-04-17,48.95063781738281,61.81700134277344,116.12628936767578,50.782501220703125,61.81700134277344,121.7699966430664,50.845001220703125,62.02799987792969,121.8499984741211,49.65250015258789,61.39099884033203,120.54000091552734,49.8849983215332,61.650001525878906,121.23999786376953,115627200,24438000,19300900
2019-04-18,49.12656021118164,61.81850051879883,117.6521224975586,50.96500015258789,61.81850051879883,123.37000274658203,51.037498474121094,62.099998474121094,123.5199966430664,50.630001068115234,61.730499267578125,121.30000305175781,50.779998779296875,61.95899963378906,122.19000244140625,96783200,26636000,27991000
2019-04-22,49.28800964355469,62.44200134277344,118.02406311035156,51.13249969482422,62.44200134277344,123.76000213623047,51.23500061035156,62.454498291015625,124.0,50.584999084472656,61.41550064086914,122.56999969482422,50.70750045776367,61.79949951171875,122.62000274658203,77758000,16146000,15648700
2019-04-23,49.99890899658203,63.227500915527344,119.62618255615234,51.869998931884766,63.227500915527344,125.44000244140625,51.9375,63.45000076293945,125.58000183105469,50.974998474121094,62.319000244140625,123.83000183105469,51.10749816894531,62.53450012207031,124.0999984741211,93292000,26398000,24025500
2019-04-24,49.92179870605469,62.79999923706055,119.21611785888672,51.790000915527344,62.79999923706055,125.01000213623047,52.119998931884766,63.4005012512207,125.8499984741211,51.76250076293945,62.75,124.5199966430664,51.84000015258789,63.20600128173828,125.79000091552734,70162400,20376000,31257000
2019-04-25,49.46875,63.17250061035156,123.16423034667969,51.31999969482422,63.17250061035156,129.14999389648438,51.939998626708984,63.370399475097656,131.3699951171875,51.279998779296875,62.60150146484375,128.8300018310547,51.70750045776367,63.23849868774414,130.05999755859375,74172800,22146000,38033900
2019-04-26,49.23258590698242,63.60900115966797,123.86994171142578,51.07500076293945,63.60900115966797,129.88999938964844,51.25,63.653499603271484,130.52000427246094,50.529998779296875,63.01599884033203,129.02000427246094,51.224998474121094,63.45000076293945,129.6999969482422,74596400,24828000,23654900
2019-04-29,49.307289123535156,64.37899780273438,123.7555160522461,51.15250015258789,64.37899780273438,129.77000427246094,51.49250030517578,64.4635009765625,130.17999267578125,50.96500015258789,63.31475067138672,129.35000610351562,51.099998474121094,63.70000076293945,129.89999389648438,88818800,49988000,16324200
2019-04-30,48.35781478881836,59.42399978637695,124.54705047607422,50.16749954223633,59.42399978637695,130.60000610351562,50.849998474121094,59.640499114990234,130.6999969482422,49.77750015258789,58.75,129.38999938964844,50.76499938964844,59.25,129.80999755859375,186139600,124140000,24166500
2019-05-01,50.73149490356445,58.40399932861328,121.95307159423828,52.630001068115234,58.40399932861328,127.87999725341797,53.82749938964844,59.40250015258789,130.64999389648438,52.307498931884766,58.35900115966797,127.69999694824219,52.470001220703125,59.40250015258789,130.52999877929688,259309200,52784000,26821700
2019-05-02,50.40135192871094,58.13050079345703,120.3604965209961,52.287498474121094,58.13050079345703,126.20999908447266,53.162498474121094,58.70949935913086,128.0,52.032501220703125,57.750099182128906,125.5199966430664,52.459999084472656,58.38800048828125,127.9800033569336,127985200,38896000,27350200
2019-05-03,51.02790451049805,59.27000045776367,122.9258041381836,52.9375,59.27000045776367,128.89999389648438,52.959999084472656,59.34000015258789,129.42999267578125,52.557498931884766,58.45000076293945,127.25,52.72249984741211,58.682498931884766,127.36000061035156,83569600,39614000,24911100
2019-05-06,50.23988723754883,59.46950149536133,122.21058654785156,52.119998931884766,59.46950149536133,128.14999389648438,52.209999084472656,59.54249954223633,128.55999755859375,50.875,58.3129997253418,126.11000061035156,51.0724983215332,58.3129997253418,126.38999938964844,129772400,31278000,24239800
2019-05-07,48.88557434082031,58.70500183105469,119.70246887207031,50.71500015258789,58.70500183105469,125.5199966430664,51.85499954223633,59.52199935913086,127.18000030517578,50.20750045776367,58.051998138427734,124.22000122070312,51.470001220703125,59.02349853515625,126.45999908447266,155054800,31028000,36017700
2019-05-08,48.89521026611328,58.313499450683594,119.69294738769531,50.724998474121094,58.313499450683594,125.51000213623047,51.334999084472656,59.02119827270508,126.37000274658203,50.4375,58.2869987487793,124.75,50.474998474121094,58.60049819946289,125.44000244140625,105358000,26186000,28419000
2019-05-09,48.369873046875,58.11899948120117,119.68339538574219,50.18000030517578,58.11899948120117,125.5,50.41999816894531,58.483001708984375,125.79000091552734,49.165000915527344,57.54249954223633,123.56999969482422,50.099998474121094,57.951499938964844,124.29000091552734,139634400,23714000,27235800
2019-05-10,47.69977951049805,58.2135009765625,121.23786163330078,49.29499816894531,58.2135009765625,127.12999725341797,49.712501525878906,58.630001068115234,127.93000030517578,48.192501068115234,57.125,123.81999969482422,49.35499954223633,58.179500579833984,124.91000366210938,164834800,26290000,30915100
2019-05-13,44.92750549316406,56.60150146484375,117.63304901123047,46.43000030517578,56.60150146484375,123.3499984741211,47.369998931884766,57.39699935913086,125.55000305175781,45.712501525878906,56.105499267578125,123.04000091552734,46.9275016784668,57.097999572753906,124.11000061035156,229722400,37212000,33944900
2019-05-14,45.638710021972656,56.02199935913086,118.94908142089844,47.165000915527344,56.02199935913086,124.7300033569336,47.42499923706055,57.020999908447266,125.87999725341797,46.352500915527344,55.977500915527344,123.69999694824219,46.602500915527344,56.86050033569336,123.87000274658203,146118800,36732000,25266300
2019-05-15,46.18543243408203,58.21049880981445,120.62415313720703,47.72999954223633,58.21049880981445,126.0199966430664,47.9375,58.56650161743164,126.70999908447266,46.505001068115234,55.83330154418945,123.69999694824219,46.567501068115234,55.89350128173828,124.26000213623047,106178800,45786000,24722700
2019-05-16,45.982215881347656,58.94900131225586,123.40956115722656,47.52000045776367,58.94900131225586,128.92999267578125,48.11750030517578,59.40800094604492,129.3800048828125,47.209999084472656,58.141998291015625,126.45999908447266,47.477500915527344,58.22549819946289,126.75,132125600,30628000,30112200
2019-05-17,45.7209587097168,58.1150016784668,122.5864028930664,47.25,58.1150016784668,128.07000732421875,47.724998474121094,59.00749969482422,130.4600067138672,46.689998626708984,58.0004997253418,127.91999816894531,46.73249816894531,58.423500061035156,128.30999755859375,131516400,24172000,25770500
2019-05-20,44.2912712097168,56.942501068115234,120.81559753417969,45.772499084472656,56.942501068115234,126.22000122070312,46.087501525878906,57.33985137939453,127.58999633789062,45.06999969482422,56.57215118408203,125.76000213623047,45.880001068115234,57.224998474121094,126.5199966430664,154449200,27066000,23706900
2019-05-21,45.14037322998047,57.48149871826172,121.46648406982422,46.650001525878906,57.48149871826172,126.9000015258789,47.0,57.635398864746094,127.52999877929688,46.17499923706055,56.89699935913086,126.58000183105469,46.30500030517578,57.42449951171875,127.43000030517578,113459200,23196000,15293300
2019-05-22,44.216278076171875,57.57099914550781,122.20352172851562,45.69499969482422,57.57099914550781,127.66999816894531,46.4275016784668,57.92599868774414,128.24000549316406,45.63750076293945,57.294498443603516,126.5199966430664,46.165000915527344,57.337501525878906,126.62000274658203,118994400,18290000,15396500
2019-05-23,43.461517333984375,57.03850173950195,120.77731323242188,44.915000915527344,57.03850173950195,126.18000030517578,45.1349983215332,57.298648834228516,126.29000091552734,44.45249938964844,56.46120071411133,124.73999786376953,44.95000076293945,57.025001525878906,126.19999694824219,146118800,23978000,23603800
2019-05-24,43.29460144042969,56.673500061035156,120.83472442626953,44.74250030517578,56.673500061035156,126.23999786376953,45.53499984741211,57.488250732421875,127.41999816894531,44.654998779296875,56.58300018310547,125.97000122070312,45.04999923706055,57.36800003051758,126.91000366210938,94858800,22240000,14123400
